tanggal,jenis,qty,harga,jumlah
1/13/2024,CRMTT,166,"48,000.00","7,968,000.00"
1/13/2024,CMBTT,"1,956","49,000.00","95,844,000.00"
1/13/2024,CRMTT,538,"46,000.00","24,725,000.00"
1/13/2024,CRPTT,747,"21,000.00","15,687,000.00"
1/15/2024,CMBTT,44,"49,000.00","2,156,000.00"
1/15/2024,CRPTT,3,"21,000.00","63,000.00"
1/15/2024,CMBTT,660,"55,000.00","36,300,000.00"
1/15/2024,CRMTT,347,"36,000.00","12,492,000.00"
1/15/2024,CRPTT,996,"19,500.00","19,422,000.00"
1/17/2024,CMBTT,970,"55,000.00","53,350,000.00"
1/17/2024,CRMTT,"2,086","36,000.00","75,096,000.00"
1/17/2024,CRPTT,4,"19,500.00","78,000.00"
1/17/2024,CMKTT,125,"55,000.00","6,875,000.00"
1/18/2024,CMBTT,"1,338","55,000.00","73,590,000.00"
1/18/2024,CRMTT,567,"36,000.00","20,412,000.00"
1/18/2024,CRMTT,462,"40,000.00","18,480,000.00"
1/18/2024,CRPTT,833,"22,000.00","18,326,000.00"
1/20/2024,CMBTT,"1,032","55,000.00","56,760,000.00"
1/20/2024,CMKTT,875,"55,000.00","48,125,000.00"
1/20/2024,CRMTT,438,"40,000.00","17,520,000.00"
1/20/2024,CMKTT,456,"49,000.00","22,344,000.00"
1/20/2024,CRPTT,67,"22,000.00","1,474,000.00"
1/22/2024,CMKTT,44,"49,000.00","2,156,000.00"
1/22/2024,CRMTT,917,"42,000.00","38,514,000.00"
1/22/2024,CRPTT,940,"25,000.00","23,500,000.00"
1/22/2024,CMKTT,500,"52,000.00","26,000,000.00"
1/23/2024,CRPTT,"1,491","25,000.00","37,275,000.00"
1/23/2024,CRMTT,83,"42,000.00","3,486,000.00"
1/26/2024,CMBTT,"1,000","60,000.00","60,000,000.00"
1/26/2024,CRPTT,69,"25,000.00","1,725,000.00"
1/26/2024,CRMTT,925,"30,000.00","27,750,000.00"
1/26/2024,CRPTT,300,"20,000.00","6,000,000.00"
1/29/2024,CRMTT,75,"30,000.00","2,250,000.00"
1/29/2024,CRMTT,"1,144","33,000.00","37,752,000.00"
1/29/2024,CRPTT,971,"21,000.00","20,391,000.00"
1/29/2024,CMKTT,500,"55,000.00","27,500,000.00"
1/30/2024,CRMTT,825,"33,000.00","27,225,000.00"
1/30/2024,CRPTT,"1,520","21,000.00","31,920,000.00"
2/2/2024,CRMTT,"1,031","33,000.00","34,023,000.00"
2/2/2024,CRPTT,9,"21,000.00","189,000.00"
2/2/2024,CRMTT,806,"37,000.00","29,822,000.00"
2/2/2024,CRPTT,895,"22,000.00","19,690,000.00"
2/2/2024,CMKTT,460,"40,000.00","18,400,000.00"
2/3/2024,CRMTT,"1,187","37,000.00","43,919,000.00"
2/3/2024,CRPTT,105,"22,000.00","2,310,000.00"
2/3/2024,CMKTT,40,"40,000.00","1,600,000.00"
2/5/2024,CRMTT,7,"37,000.00","259,000.00"
2/5/2024,CRMTT,657,"39,000.00","25,623,000.00"
2/5/2024,CRPTT,"1,090","24,000.00","26,160,000.00"
2/5/2024,CMKTT,382,"54,000.00","20,628,000.00"
2/6/2024,CRPTT,391,"24,000.00","9,384,000.00"
2/6/2024,CMKTT,591,"54,000.00","31,914,000.00"
2/9/2024,CRPTT,519,"24,000.00","12,456,000.00"
2/9/2024,CRPTT,346,"23,000.00","7,958,000.00"
2/10/2024,CMKTT,27,"54,000.00","1,458,000.00"
2/10/2024,CRMTT,"1,067","36,000.00","38,412,000.00"
2/10/2024,CMKTT,400,"54,000.00","21,600,000.00"
2/12/2024,CRMTT,936,"39,000.00","36,504,000.00"
2/12/2024,CRPTT,54,"23,000.00","1,242,000.00"
2/15/2024,CRMTT,407,"39,000.00","15,873,000.00"
2/15/2024,CRMTT,333,"36,000.00","11,988,000.00"
2/12/2024,CMBTT,960,"68,000.00","65,280,000.00"
2/12/2024,CRPTT,"1,405","26,000.00","36,530,000.00"
2/15/2024,CMBTT,40,"68,000.00","2,720,000.00"
2/15/2024,CRMTT,"1,385","52,000.00","72,020,000.00"
2/15/2024,CMKTT,678,"68,000.00","46,104,000.00"
2/19/2024,CRMTT,615,"52,000.00","31,980,000.00"
2/19/2024,CRPTT,595,"26,000.00","15,470,000.00"
2/19/2024,CRMTT,490,"51,000.00","24,990,000.00"
2/19/2024,CRPTT,"1,110","24,000.00","26,640,000.00"
2/19/2024,CMKTT,194,"68,000.00","13,192,000.00"
2/21/2024,CRMTT,293,"51,000.00","14,943,000.00"
2/21/2024,CRPTT,890,"24,000.00","21,360,000.00"
2/21/2024,CMKTT,128,"68,000.00","8,704,000.00"
2/21/2024,CRPTT,227,"28,000.00","6,356,000.00"
2/23/2024,CRMTT,217,"51,000.00","11,067,000.00"
2/23/2024,CMKTT,489,"78,000.00","38,142,000.00"
2/23/2024,CRMTT,"1,979","58,000.00","114,782,000.00"
2/23/2024,CRPTT,616,"28,000.00","17,248,000.00"
2/23/2024,CMKTT,511,"78,000.00","39,858,000.00"
2/24/2024,CMBTT,735,"73,000.00","53,655,000.00"
2/24/2024,CRMTT,21,"58,000.00","1,218,000.00"
2/24/2024,CRPTT,655,"28,000.00","18,340,000.00"
2/24/2024,CRMTT,589,"90,000.00","53,010,000.00"
