tanggal,jenis,qty,harga,jumlah
2024-01-26,CRMTT,92500.0,3000000.0,2775000000.0
2024-01-27,CRMTT,0.0,0.0,0.0
2024-01-28,CRMTT,0.0,0.0,0.0
2024-01-29,CRMTT,121900.0,6300000.0,4000200000.0
2024-01-30,CRMTT,82500.0,3300000.0,2722500000.0
2024-01-31,CRMTT,0.0,0.0,0.0
2024-02-01,CRMTT,0.0,0.0,0.0
2024-02-02,CRMTT,183700.0,7000000.0,6384500000.0
2024-02-03,CRMTT,118700.0,3700000.0,4391900000.0
2024-02-04,CRMTT,0.0,0.0,0.0
2024-02-05,CRMTT,66400.0,7600000.0,2588200000.0
2024-02-06,CRMTT,0.0,0.0,0.0
2024-02-07,CRMTT,0.0,0.0,0.0
2024-02-08,CRMTT,0.0,0.0,0.0
2024-02-09,CRMTT,0.0,0.0,0.0
2024-02-10,CRMTT,106700.0,3600000.0,3841200000.0
2024-02-11,CRMTT,0.0,0.0,0.0
2024-02-12,CRMTT,93600.0,3900000.0,3650400000.0
2024-02-13,CRMTT,0.0,0.0,0.0
2024-02-14,CRMTT,0.0,0.0,0.0
2024-02-15,CRMTT,212500.0,12700000.0,9988100000.0
2024-02-16,CRMTT,0.0,0.0,0.0
2024-02-17,CRMTT,0.0,0.0,0.0
2024-02-18,CRMTT,0.0,0.0,0.0
2024-02-19,CRMTT,110500.0,10300000.0,5697000000.0
2024-02-20,CRMTT,0.0,0.0,0.0
2024-02-21,CRMTT,29300.0,5100000.0,1494300000.0
2024-02-22,CRMTT,0.0,0.0,0.0
2024-02-23,CRMTT,219600.0,10900000.0,12584900000.0
2024-02-24,CRMTT,61000.0,14800000.0,5422800000.0
2024-02-25,CRMTT,0.0,0.0,0.0
2024-02-26,CRMTT,50640.0,17900000.0,12189600000.0
2024-02-27,CRMTT,14540.0,8900000.0,12940600000.0
2024-02-28,CRMTT,0.0,0.0,0.0
2024-02-29,CRMTT,14350.0,8900000.0,12771500000.0
2024-03-01,CRMTT,13570.0,15700000.0,9557300000.0
2024-03-02,CRMTT,0.0,0.0,0.0
2024-03-03,CRMTT,0.0,0.0,0.0
2024-03-04,CRMTT,155000.0,6800000.0,10540000000.0
2024-03-05,CRMTT,0.0,0.0,0.0
2024-03-06,CRMTT,0.0,0.0,0.0
2024-03-07,CRMTT,155300.0,6800000.0,10560400000.0
2024-03-08,CRMTT,155400.0,12600000.0,9910200000.0
2024-03-09,CRMTT,0.0,0.0,0.0
2024-03-10,CRMTT,0.0,0.0,0.0
2024-03-11,CRMTT,0.0,0.0,0.0
2024-03-12,CRMTT,51300.0,12000000.0,3043400000.0
2024-03-13,CRMTT,0.0,0.0,0.0
2024-03-14,CRMTT,0.0,0.0,0.0
2024-03-15,CRMTT,0.0,0.0,0.0
2024-03-16,CRMTT,0.0,0.0,0.0
2024-03-17,CRMTT,0.0,0.0,0.0
2024-03-18,CRMTT,56800.0,6200000.0,3521600000.0
2024-03-19,CRMTT,30500.0,11300000.0,1843700000.0
2024-03-20,CRMTT,164700.0,14100000.0,8171700000.0
2024-03-21,CRMTT,72300.0,3900000.0,2819700000.0
2024-03-22,CRMTT,105000.0,7800000.0,4095000000.0
2024-03-23,CRMTT,0.0,0.0,0.0
2024-03-24,CRMTT,0.0,0.0,0.0
2024-03-25,CRMTT,3700.0,3900000.0,144300000.0
2024-03-26,CRMTT,0.0,0.0,0.0
2024-03-27,CRMTT,0.0,0.0,0.0
2024-03-28,CRMTT,0.0,0.0,0.0
2024-03-29,CRMTT,0.0,0.0,0.0
2024-03-30,CRMTT,0.0,0.0,0.0
2024-03-31,CRMTT,0.0,0.0,0.0
2024-04-01,CRMTT,0.0,0.0,0.0
2024-04-02,CRMTT,0.0,0.0,0.0
2024-04-03,CRMTT,0.0,0.0,0.0
2024-04-04,CRMTT,0.0,0.0,0.0
2024-04-05,CRMTT,0.0,0.0,0.0
2024-04-06,CRMTT,0.0,0.0,0.0
2024-04-07,CRMTT,0.0,0.0,0.0
2024-04-08,CRMTT,0.0,0.0,0.0
2024-04-09,CRMTT,0.0,0.0,0.0
2024-04-10,CRMTT,0.0,0.0,0.0
2024-04-11,CRMTT,0.0,0.0,0.0
2024-04-12,CRMTT,0.0,0.0,0.0
2024-04-13,CRMTT,0.0,0.0,0.0
2024-04-14,CRMTT,0.0,0.0,0.0
2024-04-15,CRMTT,0.0,0.0,0.0
2024-04-16,CRMTT,100000.0,2800000.0,2800000000.0
2024-04-17,CRMTT,0.0,0.0,0.0
2024-04-18,CRMTT,72500.0,2000000.0,1450000000.0
2024-04-19,CRMTT,0.0,0.0,0.0
2024-04-20,CRMTT,56400.0,4000000.0,1128000000.0
2024-04-21,CRMTT,0.0,0.0,0.0
2024-04-22,CRMTT,171100.0,4000000.0,3422000000.0
2024-04-23,CRMTT,46400.0,3000000.0,1392000000.0
2024-04-24,CRMTT,0.0,0.0,0.0
2024-04-25,CRMTT,58400.0,3000000.0,1752000000.0
2024-04-26,CRMTT,0.0,0.0,0.0
2024-04-27,CRMTT,0.0,0.0,0.0
2024-04-28,CRMTT,78200.0,5900000.0,2313000000.0
2024-04-29,CRMTT,135700.0,5900000.0,4004000000.0
2024-04-30,CRMTT,125200.0,3000000.0,3756000000.0
2024-05-01,CRMTT,0.0,0.0,0.0
2024-05-02,CRMTT,0.0,0.0,0.0
